period,Return,corp_code,Ex_Return,Next_Ex_Return
2024Q3,0.18198992443324946,00164830,0.17323992443324945,0.20595431539690992
2024Q4,0.21470431539690993,00164830,0.20595431539690992,-0.127171052631579
2025Q1,-0.11842105263157898,00164830,-0.127171052631579,0.8121455223880596
2025Q2,0.8208955223880596,00164830,0.8121455223880596,0.11420081967213117
2025Q3,0.12295081967213117,00164830,0.11420081967213117,-0.01848236009732359
2025Q4,-0.009732360097323589,00164830,-0.01848236009732359,-0.1635411547911548
2026Q1,-0.1547911547911548,00164830,-0.1635411547911548,0.19764534883720922
2020Q2,0.515748031496063,00172228,0.5069980314960629,-0.09533008658008654
2020Q3,-0.08658008658008653,00172228,-0.09533008658008654,0.0765580568720379
2020Q4,0.08530805687203791,00172228,0.0765580568720379,0.2052237991266375
2021Q1,0.2139737991266375,00172228,0.2052237991266375,0.01642985611510798
2021Q2,0.02517985611510798,00172228,0.01642985611510798,-0.18769736842105264
2021Q3,-0.17894736842105263,00172228,-0.18769736842105264,-0.1155876068376068
2021Q4,-0.10683760683760679,00172228,-0.1155876068376068,-0.003965311004784776
2022Q1,0.004784688995215225,00172228,-0.003965311004784776,-0.13732142857142857
2022Q2,-0.12857142857142856,00172228,-0.13732142857142857,-0.04590846994535521
2022Q3,-0.03715846994535521,00172228,-0.04590846994535521,-0.021235811577752527
2022Q4,-0.012485811577752526,00172228,-0.021235811577752527,0.07975574712643677
2023Q1,0.08850574712643677,00172228,0.07975574712643677,0.054607972544878515
2023Q2,0.06335797254487852,00172228,0.054607972544878515,-0.028610973187686205
2023Q3,-0.019860973187686204,00172228,-0.028610973187686205,0.009487082066869358
2023Q4,0.01823708206686936,00172228,0.009487082066869358,-0.12118781094527362
2024Q1,-0.11243781094527361,00172228,-0.12118781094527362,0.05403026905829592
2024Q2,0.06278026905829592,00172228,0.05403026905829592,-0.1648681434599156
2024Q3,-0.1561181434599156,00172228,-0.1648681434599156,0.0687499999999999
2024Q4,0.0774999999999999,00172228,0.0687499999999999,-0.08183584686774945
2025Q1,-0.07308584686774944,00172228,-0.08183584686774945,0.0475704005006257
2025Q2,0.0563204005006257,00172228,0.0475704005006257,0.5398281990521328
2025Q3,0.5485781990521328,00172228,0.5398281990521328,-0.1158655317521041
2025Q4,-0.10711553175210409,00172228,-0.1158655317521041,-0.0850139245929735
2026Q1,-0.07626392459297349,00172228,-0.0850139245929735,0.07566558441558449
2020Q2,0.11224489795918369,00177870,0.10349489795918368,0.10745795107033643
2020Q3,0.11620795107033643,00177870,0.10745795107033643,0.3446746575342466
2020Q4,0.35342465753424657,00177870,0.3446746575342466,-0.07150303643724695
